model,ch,seed,fold,acc_A,f1_A,acc_B,f1_B
M12,6ch,1,3,0.33612774451097804,0.31942098308963424,0.37706237424547284,0.33956655761319915
M13,62ch,1,3,0.3457085828343313,0.26905545427276883,0.3460764587525151,0.3110930021896859
M13,6ch,1,3,0.3213572854291417,0.28788922945622863,0.40603621730382294,0.35661798128017475
M14,62ch,1,3,0.3081836327345309,0.2971836249440544,0.30784708249496984,0.29754899366968623
M14,6ch,1,3,0.2874251497005988,0.27402090542266666,0.2885311871227364,0.26524944736757533
M15,62ch,1,3,0.25269461077844313,0.2534075209311837,0.24185110663983903,0.25785489710668497
M15,6ch,1,3,0.37964071856287424,0.3644225711666385,0.4277665995975855,0.4129656529150609
M16,62ch,1,3,0.39481037924151696,0.37686708514179623,0.406841046277666,0.37345153319103996
M16,6ch,1,3,0.20718562874251498,0.17320711850539286,0.23219315895372233,0.20830443746648725
M17,62ch,1,3,0.38043912175648703,0.32191922490449776,0.4197183098591549,0.36660707175426105
M17,6ch,1,3,0.3972055888223553,0.38674806131576017,0.4647887323943662,0.4644289702248531
M18,62ch,1,3,0.38283433133732536,0.37783593655798947,0.39114688128772634,0.3837208094231405
M18,6ch,1,3,0.36087824351297404,0.32482964915714907,0.3722334004024145,0.35246990771488124
M19,62ch,1,3,0.3465069860279441,0.34658150023797596,0.3847082494969819,0.38255418262768903
M19,6ch,1,3,0.3249500998003992,0.26611535339555764,0.2993963782696177,0.2598209306000736
M20,62ch,1,3,0.3465069860279441,0.33939668129880507,0.3505030181086519,0.3426078077906471
M20,6ch,1,3,0.35768463073852297,0.3481262714658497,0.3750503018108652,0.36225510283549855
M11,62ch,1,4,0.5512974051896208,0.5571243241713886,0.5605633802816902,0.5634234876915241
M11,6ch,1,4,0.5073852295409181,0.4929019299256726,0.5219315895372233,0.5013937939252054
M12,62ch,1,4,0.37924151696606784,0.3518669993817981,0.37464788732394366,0.3346672706900434
M12,6ch,1,4,0.3097804391217565,0.3032702594676147,0.3243460764587525,0.3108979636843726
M13,62ch,1,4,0.481437125748503,0.46637071609835495,0.49899396378269617,0.49058471742929144
M13,6ch,1,4,0.4682634730538922,0.4475911563368129,0.5046277665995976,0.48227766384747683
M14,62ch,1,4,0.41317365269461076,0.41123393501315,0.4164989939637827,0.41130036896736044
M14,6ch,1,4,0.5393213572854292,0.525702795823042,0.6132796780684104,0.6054623698596444
M15,62ch,1,4,0.4167664670658683,0.42504340178228456,0.4607645875251509,0.42869027626180933
M15,6ch,1,4,0.5333333333333333,0.5162895594088275,0.600804828973843,0.5812510610427533
M16,62ch,1,4,0.513373253493014,0.49024661686201654,0.5006036217303823,0.4670482660284947
M16,6ch,1,4,0.4111776447105788,0.37531223361475735,0.4100603621730382,0.3770011511238122
M17,62ch,1,4,0.43872255489021955,0.41524782023427587,0.4374245472837022,0.42194646906303046
M17,6ch,1,4,0.5624750499001996,0.5586450774106607,0.5231388329979879,0.5226519187421808
M18,62ch,1,4,0.4307385229540918,0.41422839298106134,0.42052313883299797,0.4027003163890447
M18,6ch,1,4,0.4558882235528942,0.4325257468414915,0.4708249496981891,0.4407092562344893
M19,62ch,1,4,0.5365269461077844,0.5223908399315519,0.5428571428571428,0.5303382692302986
M19,6ch,1,4,0.5145708582834332,0.5002984679279099,0.510261569416499,0.4965279141951789
M20,62ch,1,4,0.38802395209580837,0.3468735059760568,0.39517102615694166,0.35169615124792697
M20,6ch,1,4,0.5093812375249501,0.4644611590471406,0.4651911468812877,0.4304844633885236
M11,62ch,1,5,0.42674650698602795,0.4192573845225155,0.45231388329979877,0.44009021314398794
M11,6ch,1,5,0.3688622754491018,0.3273434598206939,0.41770623742454727,0.36085056940999205
M12,62ch,1,5,0.22594810379241517,0.1797307071237893,0.36539235412474846,0.31786868178500777
M12,6ch,1,5,0.4,0.3326500433401516,0.42374245472837024,0.4011736432400305
M13,62ch,1,5,0.2778443113772455,0.19264103806065583,0.39235412474849096,0.34896745362100356
M13,6ch,1,5,0.3588822355289421,0.24507470901526557,0.3271629778672032,0.2982425591503777
M14,62ch,1,5,0.2838323353293413,0.25815043761178136,0.29014084507042254,0.2643013764400307
M14,6ch,1,5,0.39281437125748503,0.361649212443742,0.45593561368209257,0.4044889601843464
M15,62ch,1,5,0.29301397205588825,0.2133319543464447,0.2567404426559356,0.2202305882202722
M15,6ch,1,5,0.4351297405189621,0.3589162458923474,0.5018108651911469,0.42117665620972156
M16,62ch,1,5,0.34810379241516964,0.3471032638199048,0.4132796780684105,0.37423938329428547
M16,6ch,1,5,0.40159680638722556,0.3456397993298661,0.40643863179074446,0.34121063417061537
M17,62ch,1,5,0.2874251497005988,0.2126385205323332,0.46116700201207245,0.43920885790669156
M17,6ch,1,5,0.38043912175648703,0.3246680899379031,0.44989939637826964,0.4090402225890165
M18,62ch,1,5,0.46706586826347307,0.44890817742956557,0.45030181086519117,0.425739226960112
M18,6ch,1,5,0.3401197604790419,0.3027290310862496,0.3674044265593561,0.3347593345353375
M19,62ch,1,5,0.43832335329341315,0.43479888304391223,0.4977867203219316,0.49115083525143666
M19,6ch,1,5,0.40039920159680636,0.37194935418289854,0.40925553319919517,0.38095242066088086
M20,62ch,1,5,0.38562874251497004,0.3313748936578991,0.3818913480885312,0.3409482563492028
M20,6ch,1,5,0.3936127744510978,0.35530455080907763,0.36579476861167004,0.3074243137296738
M11,62ch,1,6,0.39201596806387223,0.3770154228899504,0.39195171026156944,0.3846610551950817
M11,6ch,1,6,0.31137724550898205,0.30996710301216024,0.35694164989939636,0.34594711380930343
M12,62ch,1,6,0.31017964071856285,0.3069538984888298,0.3750503018108652,0.3742668928851101
M12,6ch,1,6,0.3964071856287425,0.41209038345937316,0.469215291750503,0.476275663066992
